日期,窗口,计划购电量_kWh,调整购电量_kWh,净调整_kWh,上调_kWh,下调_kWh,紧急购电量_kWh
2025-04-12,12:00-18:00,1764.9777,1764.9777,0.0,0.0,0.0,0.0
2025-04-12,18:00-24:00,13199.179900000001,13569.7248,370.5448999999999,370.5448999999999,0.0,68.8693
2025-04-13,0:00-6:00,26130.832399999996,26575.153099999996,444.32070000000004,444.32070000000004,0.0,0.0
2025-04-13,6:00-12:00,473.1316,1522.1313,1048.9997,1048.9997,0.0,0.0
2025-04-13,12:00-18:00,10396.7864,10794.000100000001,397.2136999999999,397.2136999999999,0.0,0.0
2025-04-13,18:00-24:00,20164.678699999993,20435.403799999993,270.7251000000001,270.7251000000001,0.0,0.0
2025-04-14,0:00-6:00,27465.084199999994,27465.084199999994,0.0,0.0,0.0,0.0
2025-04-14,6:00-12:00,1523.9621,2057.2079999999996,533.2458999999999,533.2458999999999,0.0,106.2806
2025-04-14,12:00-18:00,12439.8489,12586.534599999999,146.68569999999994,146.68569999999994,0.0,0.0
2025-04-14,18:00-24:00,20030.036999999993,20496.440499999993,466.4035,466.4035,0.0,0.0
2025-04-15,0:00-6:00,25256.692699999996,26426.292499999996,1169.5998,1169.5998,0.0,0.0
2025-04-15,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,12:00-18:00,7671.822,9401.295,1729.473,1729.473,0.0,0.0
2025-04-15,18:00-24:00,19992.15499999999,20311.705499999993,319.5505000000001,319.5505000000001,0.0,31.3334
2025-04-16,0:00-6:00,27695.990199999997,27695.990199999997,0.0,0.0,0.0,0.0
2025-04-16,6:00-12:00,1586.9169,2473.9673,887.0504000000001,887.0504000000001,0.0,0.0
2025-04-16,12:00-18:00,10397.545,11615.5672,1218.0222,1218.0222,0.0,0.0
2025-04-16,18:00-24:00,19969.878899999996,20483.066099999993,513.1872000000001,513.1872000000001,0.0,0.0
2025-04-17,0:00-6:00,24734.405399999996,27107.543299999998,2373.1379,2373.1379,0.0,0.0
2025-04-17,6:00-12:00,0.0,461.9183,461.9183,461.9183,0.0,0.0
2025-04-17,12:00-18:00,9339.3671,11049.7903,1710.4232000000002,1710.4232000000002,0.0,0.0
2025-04-17,18:00-24:00,20023.876599999996,20344.648199999992,320.77160000000003,320.77160000000003,0.0,50.2035
2025-04-18,0:00-6:00,13788.5624,14003.280099999998,214.7177,214.7177,0.0,0.0
2025-04-18,6:00-12:00,0.0,0.0,0.0,0.0,0.0,41.2262
2025-04-18,12:00-18:00,912.7252000000001,1039.6453000000001,126.92010000000002,126.92010000000002,0.0,0.0
2025-04-18,18:00-24:00,12794.6747,13134.809100000002,340.1344,340.1344,0.0,875.0453
2025-04-19,0:00-6:00,13006.6926,13013.4937,6.801099999999963,6.801099999999963,0.0,0.0
2025-04-19,6:00-12:00,0.0,0.0,0.0,0.0,0.0,207.2774
2025-04-19,12:00-18:00,437.1599,1206.9558,769.7959,769.7959,0.0,0.0
2025-04-19,18:00-24:00,12987.7697,13328.5936,340.8239000000001,340.8239000000001,0.0,126.1685
2025-04-20,0:00-6:00,25064.117999999995,26298.409999999996,1234.292,1234.292,0.0,0.0
2025-04-20,6:00-12:00,0.0,442.1279,442.1279,442.1279,0.0,0.0
2025-04-20,12:00-18:00,8726.9168,11115.2859,2388.3691,2388.3691,0.0,0.0
2025-04-20,18:00-24:00,19979.771199999996,20397.256899999993,417.48570000000007,417.48570000000007,0.0,0.0
2025-04-21,0:00-6:00,26886.3042,27082.125099999997,195.8209,195.8209,0.0,0.0
2025-04-21,6:00-12:00,531.8371,531.8371,0.0,0.0,0.0,0.0
2025-04-21,12:00-18:00,10863.285700000002,11051.5648,188.27909999999997,188.27909999999997,0.0,0.0
2025-04-21,18:00-24:00,19872.885099999992,20415.813799999993,542.9286999999999,542.9286999999999,0.0,0.0
2025-04-22,0:00-6:00,26508.129599999997,27299.300099999993,791.1705,791.1705,0.0,0.0
2025-04-22,6:00-12:00,0.0,551.537,551.537,551.537,0.0,0.0
2025-04-22,12:00-18:00,7429.1706,10740.407500000001,3311.2369000000003,3311.2369000000003,0.0,0.0
2025-04-22,18:00-24:00,19978.250999999997,20456.911799999994,478.6608,478.6608,0.0,61.6595
2025-04-23,0:00-6:00,24889.334299999995,27520.337399999993,2631.0031,2631.0031,0.0,0.0
2025-04-23,6:00-12:00,0.0,537.7567,537.7567,537.7567,0.0,0.0
2025-04-23,12:00-18:00,7115.6671,10422.785000000002,3307.1179,3307.1179,0.0,0.0
2025-04-23,18:00-24:00,20014.701499999992,20483.866799999996,469.1652999999999,469.1652999999999,0.0,0.0
2025-04-24,0:00-6:00,25242.728099999997,25403.230499999998,160.50240000000008,160.50240000000008,0.0,0.0
2025-04-24,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,12:00-18:00,7479.0951000000005,9092.5179,1613.4227999999998,1613.4227999999998,0.0,0.0
2025-04-24,18:00-24:00,19840.96519999999,20172.479599999995,331.5143999999998,331.5143999999998,0.0,113.94199999999998
2025-04-25,0:00-6:00,13257.9261,13327.7266,69.8005,69.8005,0.0,0.0
2025-04-25,6:00-12:00,0.0,0.0,0.0,0.0,0.0,156.1562
2025-04-25,12:00-18:00,959.2460000000001,1081.1689000000001,121.9229,121.9229,0.0,0.0
2025-04-25,18:00-24:00,12711.482300000001,12909.061100000003,197.5788,197.5788,0.0,198.3851
2025-04-26,0:00-6:00,12312.4604,12430.776100000001,118.31569999999999,118.31569999999999,0.0,0.0
2025-04-26,6:00-12:00,0.0,0.0,0.0,0.0,0.0,149.8893
2025-04-26,12:00-18:00,830.7959,1217.6314000000002,386.83549999999997,386.83549999999997,0.0,0.0
2025-04-26,18:00-24:00,12966.354200000002,13177.817600000002,211.46339999999998,211.46339999999998,0.0,329.3765
2025-04-27,0:00-6:00,23134.5392,25917.975699999995,2783.4365000000003,2783.4365000000003,0.0,0.0
2025-04-27,6:00-12:00,0.0,438.8938,438.8938,438.8938,0.0,0.0
2025-04-27,12:00-18:00,7710.755199999999,8928.1842,1217.4290000000005,1217.4290000000005,0.0,0.0
2025-04-27,18:00-24:00,19732.399699999994,20088.273599999993,355.87389999999994,355.87389999999994,0.0,198.4519
2025-04-28,0:00-6:00,27695.906799999993,27695.906799999993,0.0,0.0,0.0,0.0
2025-04-28,6:00-12:00,1534.3559,4868.4842,3334.1283,3334.1283,0.0,0.0
2025-04-28,12:00-18:00,12126.907500000001,12339.818300000003,212.91080000000017,212.91080000000017,0.0,0.0
2025-04-28,18:00-24:00,19823.663099999994,20186.884099999996,363.221,363.221,0.0,0.0
2025-04-29,0:00-6:00,22408.1528,25269.573599999996,2861.4208,2861.4208,0.0,0.0
2025-04-29,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,12:00-18:00,8488.8619,9912.438699999999,1423.5768000000003,1423.5768000000003,0.0,0.0
2025-04-29,18:00-24:00,19952.161699999993,20314.356799999994,362.1950999999998,362.1950999999998,0.0,0.0
2025-04-30,0:00-6:00,21981.9107,22938.2415,956.3308000000001,956.3308000000001,0.0,0.0
2025-04-30,6:00-12:00,0.0,0.0,0.0,0.0,0.0,512.5499
2025-04-30,12:00-18:00,7845.5668000000005,8301.291700000002,455.7249,455.7249,0.0,0.0
2025-04-30,18:00-24:00,19999.466099999994,20247.982999999993,248.5169,248.5169,0.0,625.8732
2025-05-01,0:00-6:00,24626.527499999997,26775.126599999996,2148.5991,2148.5991,0.0,0.0
2025-05-01,6:00-12:00,0.0,0.0,0.0,0.0,0.0,37.7344
2025-05-01,12:00-18:00,8397.0284,9029.09,632.0616,632.0616,0.0,0.0
2025-05-01,18:00-24:00,19829.028199999993,20210.929999999993,381.90179999999987,381.90179999999987,0.0,1140.1251
2025-05-02,0:00-6:00,14638.793499999998,14655.465999999999,16.672500000000014,16.672500000000014,0.0,0.0
2025-05-02,6:00-12:00,0.0,0.0,0.0,0.0,0.0,109.6534
2025-05-02,12:00-18:00,1412.8624,1464.4630000000002,51.6006,51.6006,0.0,0.0
2025-05-02,18:00-24:00,12776.551900000002,13283.920300000002,507.3684000000001,507.3684000000001,0.0,1691.4262999999999
2025-05-03,0:00-6:00,13098.4588,13098.4588,0.0,0.0,0.0,0.0
2025-05-03,6:00-12:00,0.0,0.0,0.0,0.0,0.0,162.6888
2025-05-03,12:00-18:00,700.6483000000001,1007.759,307.1107,307.1107,0.0,0.0
2025-05-03,18:00-24:00,12983.854900000002,13335.679500000002,351.8246,351.8246,0.0,1729.2449999999997
2025-05-04,0:00-6:00,25542.339499999995,25591.0271,48.687599999999975,48.687599999999975,0.0,0.0
2025-05-04,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04,12:00-18:00,9003.749699999998,9003.749699999998,0.0,0.0,0.0,0.0
2025-05-04,18:00-24:00,19793.10489999999,20343.26559999999,550.1606999999999,550.1606999999999,0.0,933.8862
2025-05-05,0:00-6:00,28496.898999999994,28652.538899999996,155.6399,155.6399,0.0,0.0
2025-05-05,6:00-12:00,0.0,1314.6424,1314.6424,1314.6424,0.0,28.048700000000004
2025-05-05,12:00-18:00,9460.747899999998,11225.3117,1764.5638,1764.5638,0.0,0.0
2025-05-05,18:00-24:00,20008.874599999996,20438.04929999999,429.1747,429.1747,0.0,487.02440000000007
2025-05-06,0:00-6:00,24223.8059,27652.270599999996,3428.4647000000004,3428.4647000000004,0.0,0.0
2025-05-06,6:00-12:00,0.0,359.925,359.925,359.925,0.0,152.1467
2025-05-06,12:00-18:00,7277.221100000001,8942.6842,1665.4631,1665.4631,0.0,0.0
2025-05-06,18:00-24:00,19956.463799999994,20578.855599999995,622.3917999999999,622.3917999999999,0.0,702.5269
2025-05-07,0:00-6:00,25673.088099999997,28261.250899999995,2588.1628,2588.1628,0.0,0.0
2025-05-07,6:00-12:00,0.0,426.2334,426.2334,426.2334,0.0,0.0
2025-05-07,12:00-18:00,8990.178600000001,11127.274199999998,2137.0956,2137.0956,0.0,0.0
2025-05-07,18:00-24:00,20038.961199999994,20596.330299999994,557.3691000000001,557.3691000000001,0.0,687.3398
2025-05-08,0:00-6:00,28517.940599999998,28517.940599999998,0.0,0.0,0.0,0.0
2025-05-08,6:00-12:00,879.8829000000001,1400.9633000000001,521.0804,521.0804,0.0,0.0
2025-05-08,12:00-18:00,9937.4909,10758.0232,820.5323000000001,820.5323000000001,0.0,0.0
2025-05-08,18:00-24:00,20246.313499999997,20789.38429999999,543.0707999999998,543.0707999999998,0.0,540.2555
2025-05-09,0:00-6:00,14230.828299999997,14497.2791,266.4508,266.4508,0.0,0.0
2025-05-09,6:00-12:00,0.0,0.0,0.0,0.0,0.0,184.1965
2025-05-09,12:00-18:00,666.1464,986.1202000000001,319.97380000000004,319.97380000000004,0.0,0.0
2025-05-09,18:00-24:00,12979.6273,13616.980900000002,637.3536,637.3536,0.0,1150.6616
2025-05-10,0:00-6:00,12403.5098,12403.5098,0.0,0.0,0.0,0.0
2025-05-10,6:00-12:00,0.0,0.0,0.0,0.0,0.0,105.69630000000001
2025-05-10,12:00-18:00,493.0452,941.9247,448.8795,448.8795,0.0,0.0
2025-05-10,18:00-24:00,13325.892800000001,13740.946100000001,415.0533,415.0533,0.0,1567.1081
2025-05-11,0:00-6:00,26172.852899999994,26651.767299999996,478.9144,478.9144,0.0,0.0
2025-05-11,6:00-12:00,440.5481,520.7169,80.16880000000003,80.16880000000003,0.0,0.0
2025-05-11,12:00-18:00,8847.2513,10241.3252,1394.0739,1394.0739,0.0,0.0
2025-05-11,18:00-24:00,20196.274699999994,20738.418899999993,542.1441999999997,542.1441999999997,0.0,748.6038
2025-05-12,0:00-6:00,23320.499699999997,27849.343499999995,4528.8438,4528.8438,0.0,0.0
2025-05-12,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,12:00-18:00,6737.8485,9031.062000000002,2293.213499999999,2293.213499999999,0.0,0.0
2025-05-12,18:00-24:00,20323.226399999992,20840.627199999995,517.4008000000001,517.4008000000001,0.0,30.5858
2025-05-13,0:00-6:00,28133.609499999995,28133.609499999995,0.0,0.0,0.0,0.0
2025-05-13,6:00-12:00,2265.1292,2961.9221,696.7929,696.7929,0.0,0.0
2025-05-13,12:00-18:00,8634.927,10240.7948,1605.8678,1605.8678,0.0,0.0
2025-05-13,18:00-24:00,20332.383799999996,20896.460199999994,564.0764,564.0764,0.0,0.0
2025-05-14,0:00-6:00,26940.317999999992,28262.393699999997,1322.0757000000003,1322.0757000000003,0.0,0.0
2025-05-14,6:00-12:00,0.0,1333.5453,1333.5453,1333.5453,0.0,0.0
2025-05-14,12:00-18:00,9479.794200000002,10864.074600000002,1384.2804,1384.2804,0.0,0.0
2025-05-14,18:00-24:00,20533.494299999995,20859.709499999994,326.2152,326.2152,0.0,0.0
2025-05-15,0:00-6:00,24854.491299999994,27398.442699999996,2543.9514000000004,2543.9514000000004,0.0,0.0
2025-05-15,6:00-12:00,0.0,83.271,83.271,83.271,0.0,0.0
2025-05-15,12:00-18:00,10250.580300000001,11134.6146,884.0343,884.0343,0.0,0.0
2025-05-15,18:00-24:00,21029.993899999994,21260.506799999996,230.51289999999997,230.51289999999997,0.0,0.0
2025-05-16,0:00-6:00,13043.3585,13181.6019,138.2434,138.2434,0.0,0.0
2025-05-16,6:00-12:00,0.0,0.0,0.0,0.0,0.0,120.7003
2025-05-16,12:00-18:00,972.3190999999999,1086.8481,114.529,114.529,0.0,0.0
2025-05-16,18:00-24:00,13596.725600000002,13766.5792,169.85359999999997,169.85359999999997,0.0,885.0689
2025-05-17,0:00-6:00,12075.3126,12153.312199999998,77.99959999999999,77.99959999999999,0.0,0.0
2025-05-17,6:00-12:00,0.0,0.0,0.0,0.0,0.0,134.0379
2025-05-17,12:00-18:00,854.6944000000001,1082.0073,227.3129,227.3129,0.0,0.0
2025-05-17,18:00-24:00,13827.9925,14241.2421,413.2496000000001,413.2496000000001,0.0,975.3622
2025-05-18,0:00-6:00,26658.149699999998,26658.149699999998,0.0,0.0,0.0,0.0
2025-05-18,6:00-12:00,1112.6705,2074.0627999999997,961.3922999999999,961.3922999999999,0.0,0.0
2025-05-18,12:00-18:00,10695.828300000001,11067.794899999999,371.9665999999999,371.9665999999999,0.0,0.0
2025-05-18,18:00-24:00,20901.71609999999,21433.606199999995,531.8901000000002,531.8901000000002,0.0,0.0
2025-05-19,0:00-6:00,25695.568499999998,26535.263199999998,839.6947000000001,839.6947000000001,0.0,0.0
2025-05-19,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,12:00-18:00,7222.9002,8078.4791,855.5789000000001,855.5789000000001,0.0,0.0
2025-05-19,18:00-24:00,20773.051199999994,21055.438699999995,282.38749999999993,282.38749999999993,0.0,0.0
2025-05-20,0:00-6:00,25108.343599999997,27151.265699999996,2042.9221,2042.9221,0.0,0.0
2025-05-20,6:00-12:00,0.0,582.203,582.203,582.203,0.0,0.0
2025-05-20,12:00-18:00,7464.637999999999,10170.9971,2706.3591,2706.3591,0.0,0.0
2025-05-20,18:00-24:00,20891.443899999995,21181.08269999999,289.63879999999983,289.63879999999983,0.0,0.0
2025-05-21,0:00-6:00,23098.696899999995,27094.947799999994,3996.2509000000005,3996.2509000000005,0.0,0.0
2025-05-21,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,12:00-18:00,7427.678099999999,9264.822400000001,1837.1443,1837.1443,0.0,0.0
2025-05-21,18:00-24:00,20913.946599999996,21157.862699999994,243.91609999999991,243.91609999999991,0.0,0.0
2025-05-22,0:00-6:00,25229.117299999998,27622.013499999994,2392.8962,2392.8962,0.0,0.0
2025-05-22,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,12:00-18:00,8353.7875,9059.600699999999,705.8132,705.8132,0.0,0.0
2025-05-22,18:00-24:00,21312.477299999995,21610.464599999992,297.9873000000002,297.9873000000002,0.0,0.0
2025-05-23,0:00-6:00,12970.071499999998,12979.415,9.343500000000006,9.343500000000006,0.0,0.0
2025-05-23,6:00-12:00,0.0,0.0,0.0,0.0,0.0,113.0541
2025-05-23,12:00-18:00,539.3171,1709.8989,1170.5818,1170.5818,0.0,0.0
2025-05-23,18:00-24:00,13978.405,14328.0515,349.64650000000006,349.64650000000006,0.0,261.3812
2025-05-24,0:00-6:00,11783.2823,11901.3078,118.02550000000005,118.02550000000005,0.0,0.0
2025-05-24,6:00-12:00,0.0,0.0,0.0,0.0,0.0,163.5774
2025-05-24,12:00-18:00,1097.658,1105.8118,8.15380000000001,8.15380000000001,0.0,0.0
2025-05-24,18:00-24:00,14343.837200000002,14590.754,246.91680000000008,246.91680000000008,0.0,267.256
2025-05-25,0:00-6:00,24930.498699999996,25219.356899999995,288.8582,288.8582,0.0,0.0
2025-05-25,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-25,12:00-18:00,7526.757200000001,8350.6041,823.8469,823.8469,0.0,0.0
2025-05-25,18:00-24:00,21339.772899999996,21692.828199999993,353.05529999999976,353.05529999999976,0.0,0.0
2025-05-26,0:00-6:00,23207.8553,27374.712899999995,4166.857599999999,4166.857599999999,0.0,0.0
2025-05-26,6:00-12:00,0.0,1595.2363,1595.2363,1595.2363,0.0,0.0
2025-05-26,12:00-18:00,7927.094700000001,10448.7015,2521.6068,2521.6068,0.0,0.0
2025-05-26,18:00-24:00,21258.011599999994,21368.31599999999,110.30439999999987,110.30439999999987,0.0,0.0
2025-05-27,0:00-6:00,22086.9047,25787.863499999996,3700.9588000000003,3700.9588000000003,0.0,0.0
2025-05-27,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,12:00-18:00,7429.4893,8356.2153,926.7259999999997,926.7259999999997,0.0,0.0
2025-05-27,18:00-24:00,21340.364099999995,21569.682599999993,229.31849999999997,229.31849999999997,0.0,0.0
2025-05-28,0:00-6:00,27503.260899999994,28017.857899999995,514.597,514.597,0.0,0.0
2025-05-28,6:00-12:00,593.5512,593.5512,0.0,0.0,0.0,0.0
2025-05-28,12:00-18:00,8597.7319,10090.9329,1493.2009999999996,1493.2009999999996,0.0,0.0
2025-05-28,18:00-24:00,21462.82839999999,21697.534799999994,234.70640000000014,234.70640000000014,0.0,0.0
2025-05-29,0:00-6:00,26578.455399999995,27087.671099999996,509.2157,509.2157,0.0,0.0
2025-05-29,6:00-12:00,32.4182,2570.0957,2537.6775,2537.6775,0.0,0.0
2025-05-29,12:00-18:00,8188.0988,9655.5887,1467.4899,1467.4899,0.0,0.0
2025-05-29,18:00-24:00,21712.599299999994,22074.363599999993,361.76430000000016,361.76430000000016,0.0,0.0
2025-05-30,0:00-6:00,12886.589000000002,12997.6923,111.1033,111.1033,0.0,0.0
2025-05-30,6:00-12:00,0.0,0.0,0.0,0.0,0.0,260.795
2025-05-30,12:00-18:00,1253.4542,1580.4934,327.0392,327.0392,0.0,0.0
2025-05-30,18:00-24:00,14380.7553,14745.426500000001,364.6712000000001,364.6712000000001,0.0,118.5001
2025-05-31,0:00-6:00,12728.175999999998,12728.175999999998,0.0,0.0,0.0,0.0
2025-05-31,6:00-12:00,0.0,0.0,0.0,0.0,0.0,59.4157
2025-05-31,12:00-18:00,2138.2527,2138.2527,0.0,0.0,0.0,0.0
2025-05-31,18:00-24:00,14840.286500000002,15122.952700000002,282.66619999999995,282.66619999999995,0.0,117.4855
2025-06-01,0:00-6:00,26695.002099999994,26695.002099999994,0.0,0.0,0.0,0.0
2025-06-01,6:00-12:00,5934.6233,10249.3782,4314.7549,4314.7549,0.0,0.0
2025-06-01,12:00-18:00,17065.2377,17369.6987,304.461,304.461,0.0,0.0
2025-06-01,18:00-24:00,22034.635199999997,23291.309299999994,1256.6741000000002,1256.6741000000002,0.0,291.7659
2025-06-02,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-02,6:00-12:00,6622.512100000001,7597.9356,975.4234999999999,975.4234999999999,0.0,235.3073
2025-06-02,12:00-18:00,18476.334499999997,18773.4081,297.07360000000017,297.07360000000017,0.0,0.0
2025-06-02,18:00-24:00,21833.73739999999,23315.943699999996,1482.2063000000003,1482.2063000000003,0.0,317.0689
2025-06-03,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-03,6:00-12:00,6892.046300000001,10449.582600000002,3557.5362999999998,3557.5362999999998,0.0,116.2877
2025-06-03,12:00-18:00,11795.3135,13532.7092,1737.3957,1737.3957,0.0,0.0
2025-06-03,18:00-24:00,21933.240599999994,23425.244299999995,1492.0037000000002,1492.0037000000002,0.0,75.9242
2025-06-04,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-04,6:00-12:00,10134.0982,10722.395400000001,588.2972,588.2972,0.0,0.0
2025-06-04,12:00-18:00,18839.105599999995,19217.487199999996,378.38160000000016,378.38160000000016,0.0,0.0
2025-06-04,18:00-24:00,21924.37389999999,23551.233899999992,1626.8599999999997,1626.8599999999997,0.0,65.5274
2025-06-05,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-05,6:00-12:00,6086.6108,10189.904300000002,4103.293500000001,4103.293500000001,0.0,56.334500000000006
2025-06-05,12:00-18:00,12277.8184,15642.754099999998,3364.9357000000005,3364.9357000000005,0.0,0.0
2025-06-05,18:00-24:00,21579.02019999999,23132.85919999999,1553.8390000000002,1553.8390000000002,0.0,657.7825
2025-06-06,0:00-6:00,15762.9183,16539.9004,776.9821,776.9821,0.0,0.0
2025-06-06,6:00-12:00,0.0,0.0,0.0,0.0,0.0,755.633
2025-06-06,12:00-18:00,3125.3741,3479.7081,354.334,354.334,0.0,0.0
2025-06-06,18:00-24:00,14464.235200000001,15777.484100000001,1313.2489,1313.2489,0.0,2934.0654999999997
2025-06-07,0:00-6:00,15609.3863,15752.718200000001,143.33190000000002,143.33190000000002,0.0,0.0
2025-06-07,6:00-12:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07,12:00-18:00,1689.2044,3085.8007000000002,1396.5963,1396.5963,0.0,0.0
2025-06-07,18:00-24:00,14868.982100000001,16527.5556,1658.5735,1658.5735,0.0,2480.2698
2025-06-08,0:00-6:00,27651.108299999996,27651.108299999996,0.0,0.0,0.0,0.0
2025-06-08,6:00-12:00,4237.5484,5483.8428,1246.2944000000002,1246.2944000000002,0.0,0.0
2025-06-08,12:00-18:00,11390.1384,13731.0583,2340.9199,2340.9199,0.0,0.0
2025-06-08,18:00-24:00,22759.541899999993,23894.077299999994,1134.5354000000002,1134.5354000000002,0.0,67.6681
2025-06-09,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-09,6:00-12:00,8115.5641,8939.1563,823.5921999999999,823.5921999999999,0.0,0.0
2025-06-09,12:00-18:00,16791.218900000003,17134.7419,343.5229999999999,343.5229999999999,0.0,0.0
2025-06-09,18:00-24:00,23188.04669999999,24243.861899999996,1055.8152,1055.8152,0.0,0.0
2025-06-10,0:00-6:00,28876.625999999997,29166.665499999996,290.0395,290.0395,0.0,0.0
2025-06-10,6:00-12:00,5117.099899999999,7400.677,2283.5770999999995,2283.5770999999995,0.0,193.6045
2025-06-10,12:00-18:00,14248.738700000002,17361.136300000002,3112.3976000000002,3112.3976000000002,0.0,0.0
2025-06-10,18:00-24:00,22824.97039999999,23944.046499999997,1119.0760999999998,1119.0760999999998,0.0,0.0
2025-06-11,0:00-6:00,29166.665499999996,29201.253299999997,34.5878,34.5878,0.0,0.0
2025-06-11,6:00-12:00,5293.0612,11132.8435,5839.782299999999,5839.782299999999,0.0,0.0
2025-06-11,12:00-18:00,19115.889499999994,19735.924599999995,620.0350999999999,620.0350999999999,0.0,0.0
2025-06-11,18:00-24:00,23025.526799999992,24112.999299999992,1087.4725000000003,1087.4725000000003,0.0,0.0
2025-06-12,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-12,6:00-12:00,5743.8814999999995,7664.7797,1920.8982,1920.8982,0.0,0.0
2025-06-12,12:00-18:00,16581.4134,18047.275199999996,1465.8617999999997,1465.8617999999997,0.0,0.0
2025-06-12,18:00-24:00,22766.05619999999,23806.587899999995,1040.5317,1040.5317,0.0,115.918
2025-06-13,0:00-6:00,16176.2839,16879.725899999998,703.442,703.442,0.0,0.0
2025-06-13,6:00-12:00,0.0,0.0,0.0,0.0,0.0,63.9944
2025-06-13,12:00-18:00,2472.0796,3012.3215000000005,540.2419,540.2419,0.0,0.0
2025-06-13,18:00-24:00,15290.772900000002,16142.718900000002,851.9459999999999,851.9459999999999,0.0,1825.0771
2025-06-14,0:00-6:00,13372.0605,13846.011299999998,473.95079999999996,473.95079999999996,0.0,0.0
2025-06-14,6:00-12:00,0.0,0.0,0.0,0.0,0.0,457.0855
2025-06-14,12:00-18:00,2786.83,2805.2457999999997,18.41579999999999,18.41579999999999,0.0,0.0
2025-06-14,18:00-24:00,15504.492000000002,16617.8622,1113.3701999999998,1113.3701999999998,0.0,1382.9408
2025-06-15,0:00-6:00,28138.134099999996,28138.134099999996,0.0,0.0,0.0,0.0
2025-06-15,6:00-12:00,2246.0652999999998,6434.192500000001,4188.1272,4188.1272,0.0,0.0
2025-06-15,12:00-18:00,14740.840500000002,16892.4756,2151.6351,2151.6351,0.0,0.0
2025-06-15,18:00-24:00,23699.161599999996,24258.820499999994,559.6589000000001,559.6589000000001,0.0,0.0
2025-06-16,0:00-6:00,28911.937799999996,29166.665499999996,254.72770000000003,254.72770000000003,0.0,0.0
2025-06-16,6:00-12:00,3940.5366999999997,8061.583300000001,4121.0466,4121.0466,0.0,0.0
2025-06-16,12:00-18:00,16949.5112,17887.2745,937.7632999999998,937.7632999999998,0.0,0.0
2025-06-16,18:00-24:00,23500.129399999994,24479.264199999994,979.1348,979.1348,0.0,0.0
2025-06-17,0:00-6:00,28886.087699999996,29166.665499999996,280.5778,280.5778,0.0,0.0
2025-06-17,6:00-12:00,4076.7079000000003,7389.4218,3312.7138999999997,3312.7138999999997,0.0,0.0
2025-06-17,12:00-18:00,18494.576299999997,19953.802499999994,1459.2262000000003,1459.2262000000003,0.0,0.0
2025-06-17,18:00-24:00,23773.489199999993,24427.718399999994,654.2291999999998,654.2291999999998,0.0,0.0
2025-06-18,0:00-6:00,28860.079299999998,29166.665499999996,306.58619999999996,306.58619999999996,0.0,0.0
2025-06-18,6:00-12:00,5661.6681,7962.764700000001,2301.0966000000003,2301.0966000000003,0.0,0.0
2025-06-18,12:00-18:00,17881.2885,18612.438,731.1495000000001,731.1495000000001,0.0,0.0
2025-06-18,18:00-24:00,23697.595299999994,24301.19189999999,603.5966000000002,603.5966000000002,0.0,0.0
2025-06-19,0:00-6:00,29166.665499999996,29166.665499999996,0.0,0.0,0.0,0.0
2025-06-19,6:00-12:00,6504.8016,6824.7052,319.9036,319.9036,0.0,0.0
2025-06-19,12:00-18:00,12485.1726,16553.4091,4068.2365,4068.2365,0.0,0.0
2025-06-19,18:00-24:00,23228.248799999994,24117.383999999995,889.1351999999998,889.1351999999998,0.0,0.0
2025-06-20,0:00-6:00,14625.2626,14649.559899999998,24.297300000000007,24.297300000000007,0.0,0.0
2025-06-20,6:00-12:00,0.0,0.0,0.0,0.0,0.0,192.3481
2025-06-20,12:00-18:00,3476.9721999999997,3476.9721999999997,0.0,0.0,0.0,0.0
2025-06-20,18:00-24:00,15893.425000000001,16417.9347,524.5097000000001,524.5097000000001,0.0,581.1187
2025-06-21,0:00-6:00,14202.8002,14228.9111,26.110900000000015,26.110900000000015,0.0,0.0
2025-06-21,6:00-12:00,0.0,0.0,0.0,0.0,0.0,342.8259
2025-06-21,12:00-18:00,2666.4660999999996,2798.6854999999996,132.2194,132.2194,0.0,0.0
